,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,picture_id,Unnamed: 0,Unnamed: 0.1,ID,cluster
0,2.471949801876579,0.4701640722813805,-0.9059205029876299,2.4357717646096333,0.4760916411867266,-0.6695385915282923,-1.2571614620183384,-0.6912957353045944,-0.9248178246293303,0.0,0.0,0.7132481747804438,-0.3162007858842552,0.21757602299820294,3.1120199479024118,2.715344556591054,0.5104804571917098,1.9168010815049843,1.0285987602034434,0.7635316487323728,8O4A0006,100,100,8O4A0006,-1
1,-0.5165013072544701,-0.5745085791845589,0.9035965161539761,-0.6671149079764805,-0.7473643238134048,0.7127036088855657,-1.0671025927572113,0.557199703386221,0.6116993775473168,0.0,0.0,-0.5019153822529049,-0.5345701299495632,-0.6008175891959672,-0.5491653003431528,-0.5852823966736457,-0.611791204691415,-0.5991335393381979,-0.615393608208802,-0.6269229476085285,8O4A0014,249,249,8O4A0014,-1
2,-0.5165013072544701,-0.5745085791845589,0.3804279147363791,-1.2840574228748696,-1.4639722258116918,0.08478259639213731,-0.32723687045953415,-1.4619441544370173,0.5345517046260599,0.0,0.0,-0.5019153822529049,-0.5345701299495632,-0.6008175891959672,-0.5491653003431528,-0.5852823966736457,-0.611791204691415,-0.5991335393381979,-0.615393608208802,-0.6269229476085285,8O4A0017,169,169,8O4A0017,0
3,0.4621727401802595,1.6371857730181056,0.5296420478997018,0.27071160923845494,-0.26516573964175055,0.730935304023511,0.6666880845378597,-0.5226591533011993,0.66335005834937,0.0,0.0,0.7132481747804438,2.282895976749762,1.994033010229677,1.2018630028383481,0.5800153011102129,1.8456408785878269,1.6352091531896187,0.9917475571944709,2.2610407122020186,8O4A0021,1028,1028,8O4A0021,94
4,-0.5165013072544701,-0.5745085791845589,0.31846892528545584,1.70205143053886,0.0646740284926915,0.5690432731775185,0.5641954609669063,-0.989528800763542,0.53683045745003,0.0,0.0,-0.5019153822529049,-0.5345701299495632,-0.6008175891959672,-0.5491653003431528,-0.5852823966736457,-0.611791204691415,-0.5991335393381979,-0.615393608208802,-0.6269229476085285,8O4A0026,920,920,8O4A0026,-1
5,-0.5165013072544701,-0.5745085791845589,0.5295075345771297,-0.45454057319844793,-1.4242303042281388,0.44055982450347736,0.6649019348179666,-0.19158687699360566,1.1209132316440025,0.0,0.0,-0.5019153822529049,-0.5345701299495632,-0.6008175891959672,-0.5491653003431528,-0.5852823966736457,-0.611791204691415,-0.5991335393381979,-0.615393608208802,-0.6269229476085285,8O4A0030,834,834,8O4A0030,94
6,0.7592702188658025,1.025440526664177,0.19550344880598602,0.0876907002340869,-0.8321824064275554,0.18505488349993884,1.1622737105036591,0.12797084884734797,0.49374202896582436,0.0,0.0,0.7132481747804438,1.8915978754712688,1.652464991343948,1.4469785364610404,0.8960575958961562,1.65473919763949,2.092639757394433,0.796796629581045,1.963353854544368,8O4A0033,899,899,8O4A0033,-1
7,-0.5165013072544701,-0.5745085791845589,-1.3144573667054327,-0.4004586865248044,-1.1443603778884825,-1.697832027336939,-1.1636511661774227,-2.0445585686660657,-0.8152148531944593,0.0,0.0,-0.5019153822529049,-0.5345701299495632,-0.6008175891959672,-0.5491653003431528,-0.5852823966736457,-0.611791204691415,-0.5991335393381979,-0.615393608208802,-0.6269229476085285,8O4A0036,959,959,8O4A0036,-1
8,-0.5165013072544701,-0.5745085791845589,-0.1556276099628173,3.1057484949636334,0.38207818246009606,0.3755333094347459,-1.428351262443672,-1.6407109518274334,-0.7637653546130434,0.0,0.0,-0.5019153822529049,-0.5345701299495632,-0.6008175891959672,-0.5491653003431528,-0.5852823966736457,-0.611791204691415,-0.5991335393381979,-0.615393608208802,-0.6269229476085285,8O4A0039,26,26,8O4A0039,-1
9,-0.5165013072544701,-0.5745085791845589,0.08366682610078892,0.7247670327579342,-1.1087067330699243,0.13757824389712514,1.2486407414080347,-2.555272098301774,-0.3855923863898636,0.0,0.0,-0.5019153822529049,-0.5345701299495632,-0.6008175891959672,-0.5491653003431528,-0.5852823966736457,-0.611791204691415,-0.5991335393381979,-0.615393608208802,-0.6269229476085285,8O4A0041,707,707,8O4A0041,38
